meeting_id,meeting_date,meeting_title,motion,result,yes_count,no_count
943,2021-02-16,"2/16/21 City Council Meeting - Continued to March 2, 2020",Consolidation of agenda items 5.1 and 5.12,passed,7,0
943,2021-02-16,"2/16/21 City Council Meeting - Continued to March 2, 2020",Consideration of legal services agreement with AGC,Passed,7,0
943,2021-02-16,"2/16/21 City Council Meeting - Continued to March 2, 2020","An unspecified motion that resulted in a vote with five 'yes' votes, one 'no' vote, and one abstention.",Passed,5,1
943,2021-02-16,"2/16/21 City Council Meeting - Continued to March 2, 2020","Agendization of a presentation and discussion of a short-term plan for outdoor sheltering in place, utilizing private, federal, state, and grant funding to operate an outdoor shelter on private leased property, including a request for a temporary permit for camping and a temporary halt to campsite evictions.",failed,2,3
943,2021-02-16,"2/16/21 City Council Meeting - Continued to March 2, 2020",Unspecified motion (context not provided),passed,5,2
939,2021-02-11,2/11/21 Planning Commission - Special Meeting,"Approval of minutes for November 19, 2020",passed,5,0
937,2021-02-02,2/2/21 City Council Meeting,"to approve the consent agenda as read, including an ordinance of the City Council of the City of Chico amending Title IX, Public Peace, Safety, and Morals by adding Section 9.29, Syringe Exchange Programs prohibited to the Chico Municipal Code to ban syringe exchange programs, with a noted no vote on Item 2.1 by Council Member Brown and Council Member Huber",passed,7,0
937,2021-02-02,2/2/21 City Council Meeting,"Approval of the final subdivision map for Merriam Park, Subdivision Phase D, and adoption of Chico Maintenance District A40",passed,7,0
937,2021-02-02,2/2/21 City Council Meeting,Approval of the proposed cooperative work agreement and participation in the Sewer Regionalization Project Committee for the Paradise Sewer Project.,passed,7,0
937,2021-02-02,2/2/21 City Council Meeting,To reconsider the housing options and directives that were approved by Council in October.,passed,7,0
937,2021-02-02,2/2/21 City Council Meeting,To agendize a discussion to consider amending the Greater Chico Homeless Task Force to make it an official commission of the City of Chico.,passed,6,1
937,2021-02-02,2/2/21 City Council Meeting,"To review and discuss some particular items on the Chief of the Municipal Code related to buildings downtown, sidewalks, and awnings.",passed,7,0
933,2021-01-05,1/5/21 City Council Meeting,To add an item to the agenda regarding the possible removal of obstacles to an emergency situation related to building code and sprinklers specific to sheltering and the emergency shelter ordinance.,passed,6,0
933,2021-01-05,1/5/21 City Council Meeting,"Adoption of the consent agenda including an ordinance of the City Council of the City of Chico amending Title 10.52 of the Chico Municipal Code relating to abandoned vehicle abatement and amending, adding, or repealing provisions in Title 10.52 of the Chico Municipal Code for the administration of enforcement by the City's Code Enforcement Division.",passed,6,0
933,2021-01-05,1/5/21 City Council Meeting,Consent agenda,passed,7,0
933,2021-01-05,1/5/21 City Council Meeting,To move this forward with the local government committee and then also bring it back to council for a future discussion maybe end of February.,Not explicitly mentioned in the segment,0,0
933,2021-01-05,1/5/21 City Council Meeting,"Approval of a community cleanup request, including city staff time and promotion.",passed,7,0
933,2021-01-05,1/5/21 City Council Meeting,Unspecified motion (as the specific motion is not detailed in the provided text),passed,7,0
933,2021-01-05,1/5/21 City Council Meeting,To amend Title IX of the City of Chico Municipal Code to add Chapter 9.29 after a full reading of the emergency ordinance and introduce for first reading the version as attachment B.,truncated,0,0
933,2021-01-05,1/5/21 City Council Meeting,Not explicitly stated in the provided segment. The vote appears to be part of a larger context not fully captured here.,passed,5,2
933,2021-01-05,1/5/21 City Council Meeting,"To agendize a request to look at a tax measure for discussion on its potential inclusion in the March 2022 ballot, focusing on police, fire, and roads.",passed,7,0
930,2020-12-15,12/15/20 City Council Meeting,To move items 5.5 and 5.6 to a future meeting once council members have the opportunity to submit their written narrative.,passed,0,0
930,2020-12-15,12/15/20 City Council Meeting,"Approve the consent agenda as read, which included ordinances amending Title 12 of the Chico Municipal Code by adding Chapter 12.18, Park Rules and Regulations, and adding Chapter 9.19, Vehicle Impoundment for Prostitution and Unlawful Dumping, to Division 3, Public Health and Safety Offenses and Regulations of Title 9, Public Peace, Safety and Morals of the Chico Municipal Code.",passed,5,2
930,2020-12-15,12/15/20 City Council Meeting,Unspecified motion (context not provided in the segment),passed,7,0
930,2020-12-15,12/15/20 City Council Meeting,"To introduce the following ordinance for first reading by Title only. An ordinance of the City Council of the City of Chico, amending Title 10.52 of the Chico Municipal Code related to abandoned vehicle abatement and amending, adding, or repealing provisions in Title 10.52 of the Chico Municipal Code for the administration and enforcement by the City's Code Enforcement Division.",passed,5,0
930,2020-12-15,12/15/20 City Council Meeting,"To send the request regarding Petticab bar PubCrow to Internal Affairs with staff looking into the various implications of alcohol in the park, what the ABC has to say about it, and then the applicant could also come and have plenty of time at Internal Affairs where there's more open discussion and then Internal Affairs can send it back with a recommendation.",passed,4,0
930,2020-12-15,12/15/20 City Council Meeting,Unfreezing the staffing of the police department and other frozen positions,passed,7,0
930,2020-12-15,12/15/20 City Council Meeting,Council Member Morgan's request to reconsider the vote on the fee schedule for retail cannabis,passed,5,2
930,2020-12-15,12/15/20 City Council Meeting,The specific motion or proposal is not explicitly stated in the provided segment.,passed,6,0
930,2020-12-15,12/15/20 City Council Meeting,Acknowledgment of the city of Chico's effort during the campfire and related issues,passed,7,0
930,2020-12-15,12/15/20 City Council Meeting,To direct the city clerk to bring back a policy update on the appointment process for discussion at a future meeting.,passed,4,0
930,2020-12-15,12/15/20 City Council Meeting,To discuss at the first meeting in January whether to go back to doing essential business only until the community is more opened up.,passed,7,0
930,2020-12-15,12/15/20 City Council Meeting,To have a discussion about a road bond and whether it should be referred to the Finance Committee.,passed,7,0
930,2020-12-15,12/15/20 City Council Meeting,"To schedule a community-wide cleanup of creeks, parks, and bike trails in the spring, with city support and partnership with an agency.",passed,7,0
929,2020-12-01,12/1/20 Postponed to 12/8/20 City Council Meeting,approve the consent agenda,passed,5,0
929,2020-12-01,12/1/20 Postponed to 12/8/20 City Council Meeting,Unspecified motion (as the specific motion is not detailed in the provided segment),passed,7,0
929,2020-12-01,12/1/20 Postponed to 12/8/20 City Council Meeting,Nomination of Casey Reynolds for the position of mayor serving for two years.,Not yet determined (vote in progress),1,0
929,2020-12-01,12/1/20 Postponed to 12/8/20 City Council Meeting,Election of Council Member Casey Reynolds as Vice Mayor,passed,7,0
929,2020-12-01,12/1/20 Postponed to 12/8/20 City Council Meeting,Introduction and first reading of an ordinance adding Chapter 9.19 to the Chico Municipal Code authorizing the Police Department to impound vehicles used in the commission or attempted commission of crimes related to prostitution or unlawful dumping.,passed,3,0
929,2020-12-01,12/1/20 Postponed to 12/8/20 City Council Meeting,Unspecified motion prior to moving on to item 8.3,passed,6,0
929,2020-12-01,12/1/20 Postponed to 12/8/20 City Council Meeting,Request to look into the percentage of behavioral health funding and its allocation in the county,passed,7,0
929,2020-12-01,12/1/20 Postponed to 12/8/20 City Council Meeting,Agendize the discussion to unfreeze the police staffing that is currently frozen,passed,7,0
929,2020-12-01,12/1/20 Postponed to 12/8/20 City Council Meeting,Review the Housing Committee report for further consideration and operationalization,passed,7,0
929,2020-12-01,12/1/20 Postponed to 12/8/20 City Council Meeting,Unspecified request by Council Member Morgan,passed,5,2
927,2020-11-19,11/19/20 Planning Commission,"Approval of the consent agenda, including the minutes for September 17th and November 5th",passed,3,0
926,2020-11-17,11/17/20 City Council Meeting,Unspecified motion (context not provided in the segment),passed,6,0
926,2020-11-17,11/17/20 City Council Meeting,"Approve the formation of a new Chico maintenance district, A38, for the covenant court subdivision, which includes improvements that will be established in a funding mechanism through property taxes.",passed,6,0
926,2020-11-17,11/17/20 City Council Meeting,resolution supporting Medicare for all,passed,4,1
926,2020-11-17,11/17/20 City Council Meeting,Not to consider or move forward with special planning areas until completion and acceptance of the housing element and until such time as the general plan is in compliance.,passed,3,0
926,2020-11-17,11/17/20 City Council Meeting,Approval of the agenda or a specific item (not explicitly stated in the segment),passed,6,0
926,2020-11-17,11/17/20 City Council Meeting,Agendize a staff report and discussion of options for a cold weather shelter at the next meeting.,passed,6,0
924,2020-11-03,11/3/20 City Council Meeting,to table items 5.1 and 5.3 till the next meeting,passed,4,3
924,2020-11-03,11/3/20 City Council Meeting,To delay item 5.2,failed,2,5
924,2020-11-03,11/3/20 City Council Meeting,To approve the consent agenda (item 2.2),passed,4,0
924,2020-11-03,11/3/20 City Council Meeting,"approval of amendment to city of Chico budget, appendix B1 and B3",passed,7,0
924,2020-11-03,11/3/20 City Council Meeting,Acceptance of California alcohol and beverage control grant,passed,7,0
924,2020-11-03,11/3/20 City Council Meeting,tabling of regular agenda item 5.1,passed,2,0
924,2020-11-03,11/3/20 City Council Meeting,ratification of memorandum of understanding for Chico management employees,passed,7,0
924,2020-11-03,11/3/20 City Council Meeting,Unspecified motion leading to a vote count of 7-0,passed,7,0
924,2020-11-03,11/3/20 City Council Meeting,To agendize the discussion of additional power supplies for wheelchairs.,passed,7,0
923,2020-10-20,10/20/20 City Council Meeting,To add the case of Herrera versus City of Chico to the closed session agenda.,passed,7,0
923,2020-10-20,10/20/20 City Council Meeting,"To continue item 5.3, the policing review and ad hoc committee interim report, to the following meeting.",passed,5,2
923,2020-10-20,10/20/20 City Council Meeting,"To delay item 5.6, the airport commission recommendation to the lease policy, to the following meeting.",passed,5,2
923,2020-10-20,10/20/20 City Council Meeting,approve the consent agenda with the notation of the two disqualifications on item 2.4,passed,3,0
923,2020-10-20,10/20/20 City Council Meeting,Unspecified motion (context not provided),passed,5,2
922,2020-10-06,10/6/20 City Council Meeting,To continue item 5.6 to the next council meeting as the first item of the regular business of the next agenda.,passed,7,0
922,2020-10-06,10/6/20 City Council Meeting,"approve item 2.2, amendment to the 2021 HUD annual action plan",passed,7,0
922,2020-10-06,10/6/20 City Council Meeting,approval of the consent agenda item 2.3,passed,6,0
922,2020-10-06,10/6/20 City Council Meeting,Unspecified motion prior to moving to business from the floor,passed,7,0
922,2020-10-06,10/6/20 City Council Meeting,Resolution amending the city's fee schedule,passed,7,0
922,2020-10-06,10/6/20 City Council Meeting,Not explicitly stated in the provided segment.,passed,5,2
921,2020-09-22,9/22/20 - Special City Council Meeting,approval of the supplemental appropriation,failed,0,0
921,2020-09-22,9/22/20 - Special City Council Meeting,to suspend the rules to vote on the new item,passed,7,0
920,2020-09-17,9/17/20 Planning Commission,Approval of the consent agenda including the minutes,passed,3,0
919,2020-09-15,9/15/20 City Council Meeting,"Ordinance of the City Council of the City of Chico amending certain sections of Title 19 of the Chico Municipal Code regarding accessory dwelling unit regulations for consistency with state housing laws, and other related ordinances.",passed,7,0
919,2020-09-15,9/15/20 City Council Meeting,To table the use of the CARES fund for one week to allow for further discussion on its allocation.,"Not explicitly stated, but the discussion suggests it was not passed as the item was still on the agenda for immediate consideration.",0,0
919,2020-09-15,9/15/20 City Council Meeting,"to approve the establishment of a Chico maintenance district for the 17 lot subdivision on Floral Avenue, just north of Manzanita Drive, for storm drain improvements",passed,4,0
919,2020-09-15,9/15/20 City Council Meeting,"Moving to the regular agenda and considering the four related items together, including the overview of the needle exchange program, alternatives to needle distribution programs, needle waste and cleanup, and a ban on needle exchange programs.",Passed,3,0
919,2020-09-15,9/15/20 City Council Meeting,To authorize the issuance of the loan to the city sale and delivery of sewer revenue bonds as outlined in the staff report and all of the related documents.,passed,7,0
919,2020-09-15,9/15/20 City Council Meeting,"Increase the number of meetings of the City and County Intergovernmental agency to more frequent intervals, specifically six per year.",passed,7,0
919,2020-09-15,9/15/20 City Council Meeting,Unknown,Unknown,3,0
919,2020-09-15,9/15/20 City Council Meeting,To agendize a discussion regarding pedestrian safety along the Highway 32 corridor.,passed,6,0
919,2020-09-15,9/15/20 City Council Meeting,To agendize a discussion of disbanding the police review board or committee and review the committee's progress and recommendations.,failed,3,3
919,2020-09-15,9/15/20 City Council Meeting,To include a request for an ordinance change to allow a pedicab pub bar type of business in downtown on the agenda.,passed,5,0
919,2020-09-15,9/15/20 City Council Meeting,Carry the motion (likely related to a previous discussion or agenda item),passed,6,0
917,2020-09-01,9/1/20 City Council Meeting,To approve the reinstatement of the structure at 1386 Humboldt Avenue to the City of Chico historic resources inventory.,passed,6,0
917,2020-09-01,9/1/20 City Council Meeting,An ordinance of the City Council of the City of Chico amending certain sections of Title 19 of the Chico Municipal Code regarding accessory dwelling unit regulations for consistency with state housing laws.,passed,6,0
917,2020-09-01,9/1/20 City Council Meeting,"To adopt an ordinance of the City Council of the City of Chico amending Title 10.52 of the Chico Municipal Code relating to abandoned vehicle abatement and amending, adding or repealing provisions in Title 10.52 of the Chico Municipal Code for the Administration Enforcement by the City's Code Enforcement Division.",passed,4,0
917,2020-09-01,9/1/20 City Council Meeting,"Approval of the appointment of David Gianco as the deputy director of public works engineering with an annual salary of $125,000",passed,6,0
917,2020-09-01,9/1/20 City Council Meeting,"Approval of the appointment and confirmation of Matthew Madden as the Chief of Police with an annual salary of $170,000.",passed,6,0
917,2020-09-01,9/1/20 City Council Meeting,To designate Vice Mayor Brown as the City's voting delegate for the League of California City's annual conference.,passed,6,0
917,2020-09-01,9/1/20 City Council Meeting,To discuss allowing a card room in downtown as requested by Council Member Orre.,Passed,4,1
917,2020-09-01,9/1/20 City Council Meeting,To agendize the request for staff to bring forward a report on needle waste and cleanup solutions.,"Not explicitly mentioned, but the motion was made and seconded, so it likely passed.",0,0
916,2020-08-18,08/18/2020 City Council Meeting Continued to 08/25/20,to reorder the agenda to discuss item 5.3 before item 5.2,passed,6,1
916,2020-08-18,08/18/2020 City Council Meeting Continued to 08/25/20,"Approval of the consent agenda, including the Ordinance granting a franchise for the exclusive use of a portion of city street sidewalks and other city property municipal parking lot one to Chico Certified Farmers Market.",passed,7,0
916,2020-08-18,08/18/2020 City Council Meeting Continued to 08/25/20,Approval of the legal services agreement and authorization for the city manager to execute the agreement,passed,6,0
916,2020-08-18,08/18/2020 City Council Meeting Continued to 08/25/20,"To retract the motion of April 7th, 2020, which provided direction to city managers to eliminate evictions from homeless encampments and to require an outreach and recreational approach to their homeless communities.",Not explicitly mentioned in the segment,0,0
914,2020-08-04,8/4/20 City Council Meeting,"To select the firm of Colu... Tuono, Highsmith, and Wally, PC, for city attorney services.",passed,5,2
914,2020-08-04,8/4/20 City Council Meeting,"To approve the consent agenda with the amendment regarding the temporary fee refunding and the ordinance amending sections 19.2, 7.0, 1.0, and 19.5, 2.00, 1.00, regarding foothill development permits in Title 19 of the Chico Municipal Code.",passed,7,0
914,2020-08-04,8/4/20 City Council Meeting,Unspecified motion (details not provided in the segment),passed,7,0
914,2020-08-04,8/4/20 City Council Meeting,"An ordinance of the City Council of the City of Chico granting a franchise for the exclusive use of a portion of city streets, sidewalks, and other city property municipal lot 1 to certify Chico's farmers market.",passed,6,0
914,2020-08-04,8/4/20 City Council Meeting,"To effectuate and engage staff to operationalize and enforce masks as soon as possible, leaving the discretion to staff on how to achieve it.",passed,0,0
914,2020-08-04,8/4/20 City Council Meeting,Establishing administrative fines for violations of the Chico Municipal Code,passed,7,0
914,2020-08-04,8/4/20 City Council Meeting,"To agendize a discussion of Annie's Glen, specifically the three concerns and suggestions raised by the neighbors for the August 18th meeting.",Not mentioned in the segment,0,0
914,2020-08-04,8/4/20 City Council Meeting,Unspecified motion (as the specific motion is not mentioned in the segment),passed,7,0
910,2020-07-07,7/7/20 City Council Meeting,Approve the Consent Agenda,passed,7,0
910,2020-07-07,7/7/20 City Council Meeting,Approval of the proposed ADU ordinance,passed,7,0
910,2020-07-07,7/7/20 City Council Meeting,Resolution of the City Council of the City of Chico approving general plan safety element tax amendment incorporating the local hazard mitigation plan.,passed,7,0
910,2020-07-07,7/7/20 City Council Meeting,approval of the ordinance of the City Council of the City of Chico amending sections 19-27010 and 1952-100 regarding foothill development permits and Title 19 of the Chico Municipal Code,passed,7,0
910,2020-07-07,7/7/20 City Council Meeting,"Resolution of the Council of the City of Chico approving memorandum of understanding between the City of Chico and the Chico Public Safety Association regarding pay hours and other terms and conditions of employment for the period of January 1, 2020 through June 30, 2021.",passed,5,1
910,2020-07-07,7/7/20 City Council Meeting,ratification of memorandum of understanding for Chico Battalion Chief (CBC) classification,passed,6,1
910,2020-07-07,7/7/20 City Council Meeting,to execute a work order with PG&E Project Proposal Phase 1 under the Sustainable Solutions Turnkey SST Program,passed,7,0
910,2020-07-07,7/7/20 City Council Meeting,Resolution concerning parking regulations in downtown Chico and discussion regarding a draft ordinance regarding the farmer's market,passed,7,0
910,2020-07-07,7/7/20 City Council Meeting,Unspecified motion prior to item 5.7 discussion,passed,5,1
910,2020-07-07,7/7/20 City Council Meeting,"To direct the city attorney to find any means necessary to rid the city of the needle distribution program and the associated filth and destruction, considering it an emergency action.","Not explicitly stated, but a motion and second were given, indicating the vote is pending further discussion.",0,0
910,2020-07-07,7/7/20 City Council Meeting,"To add a property negotiation item with Life Touch and Life Touch National School Studios Incorporated (Assessor's parcel numbers 040310070 and 040310071) to the closed session agenda, as it arose after the posting of the agenda and requires action prior to the next session.",passed,7,0
909,2020-06-23,6/23/20 Special City Council Meeting,approve the consent agenda excluding item 3.3,passed,7,0
909,2020-06-23,6/23/20 Special City Council Meeting,To direct the city clerk to come back with language that separates the two charter amendments (district elections and age requirement for council members) so that they can be voted on separately.,passed,5,1
909,2020-06-23,6/23/20 Special City Council Meeting,The city attorney bring back a section 403 capital letter A sub letter B that changes B to simply to reside in the council district for which the person is nominated and removes the line B over the age of 21 years.,passed,5,2
909,2020-06-23,6/23/20 Special City Council Meeting,"Franchise Agreement for Chico Certified Farmer's Market (Item 4.1, Section D)",Not explicitly mentioned,0,0
909,2020-06-23,6/23/20 Special City Council Meeting,"Vice Mayor Brown's request for common sense reforms to the police department, including public accounting of training and use of force policies.",passed,5,2
909,2020-06-23,6/23/20 Special City Council Meeting,"To hear presentations from both the Concerned Citizens for Justice and the Police Officers Resource Association, Research Association of California, with each presentation limited to 15 minutes.",passed,7,0
1128,2020-06-20,6/20/20 City Council,"Resolution of the City Council of the City of Chico, California, declaring the results of the property owner protest ballot proceedings and confirming the annexation of the Heritage Land Department's annexation territory into the Chico Maintenance Assessment District Number 816, the diagram and assessments related thereto, overruling all protests concerning the assessments and ordering the levy and collection of assessments commencing fiscal year 2023-2024.",passed,7,0
1128,2020-06-20,6/20/20 City Council,"To amend chapters 5.42, 19.75, and SR 2 of the Chico Municipal Code to authorize the Chico Police Department to utilize third-party background check vendors for cannabis business owners and their employees, and to make minor updates to the commercial cannabis permit process requirements.",passed,5,0
1128,2020-06-20,6/20/20 City Council,ratification memo of understanding Chico Police Officers Association,passed,6,1
1128,2020-06-20,6/20/20 City Council,"Amendment to the City of Chico, Budget Appendix B-1, including pay increase for City Clerk position and adjustment of Police Academy trainee pay to 15% below Step 1 of the CPOA and officer entry level pay.",passed,7,0
1128,2020-06-20,6/20/20 City Council,Discussion on issuing a proclamation making June Pride Month for Chico,passed,4,3
904,2020-06-02,"6/2/20 City Council Meeting - Continued to 6/9/20, Continued to 6/10/20","Consent agenda with the exception of item 2.5, which has been pulled, and the notation that the Mayor needs to recuse themselves from item 2.2.",passed,7,0
904,2020-06-02,"6/2/20 City Council Meeting - Continued to 6/9/20, Continued to 6/10/20",The City Council of the City of Chico approving the conveyance of surplus city property to the State of California in connection with the improvements at the intersection of State Route 32 and West Sacramento Avenue.,passed,6,0
904,2020-06-02,"6/2/20 City Council Meeting - Continued to 6/9/20, Continued to 6/10/20",Approval of the 2020-2024 HUD Consolidated Plan,passed,5,0
904,2020-06-02,"6/2/20 City Council Meeting - Continued to 6/9/20, Continued to 6/10/20",to approve the final annual engineer's report and the levy and collection of the 2020-21 assessments for the Hoosa Ranch Knob Hill Neighborhood Park Landscaping and Lighting District number LLD001-08,passed,7,0
904,2020-06-02,"6/2/20 City Council Meeting - Continued to 6/9/20, Continued to 6/10/20",resolution to approve the fiscal year 2020-21 proposed and final budget report from City Manager Mark Horne,passed,7,0
902,2020-05-26,5/26/20 Special City Council Meeting,To suspend the rules in order to have a report from the city manager regarding Councilmember Stone's concern about the escalation of attacks during NVRHC events.,"passed/failed (not explicitly stated, but the context suggests it was passed as the discussion continued)",0,0
902,2020-05-26,5/26/20 Special City Council Meeting,"To have staff meet with DCBA and the Chamber to engage the Chamber, DCBA, and the University in regards to the specific request and potential expansion for farmers markets.","Not explicitly stated, but the motion is on the floor and ready for a vote.",0,0
902,2020-05-26,5/26/20 Special City Council Meeting,To discuss alternative uses for the allocated cooling center funding to help mitigate the impacts of high temperatures due to COVID-19.,"Not explicitly mentioned, but the discussion was approved to be agendized after a written report is received.",0,0
902,2020-05-26,5/26/20 Special City Council Meeting,To bring the adoption of the cannabis ordinance back to Council for discussion at the first meeting in June.,"Not explicitly mentioned, but the discussion was deferred due to public notice requirements.",0,0
900,2020-05-19,5/19/20 Special City Council Meeting,to add a sentence into the overall resolution dealing with the third part of the public attendance at future meetings protocol question,not mentioned,0,0
900,2020-05-19,5/19/20 Special City Council Meeting,to accept the city's mandatory recommendations,passed,5,0
900,2020-05-19,5/19/20 Special City Council Meeting,Council Member Morgan's request to discuss public attendance at [unspecified event or meeting],passed,6,1
906,,"June 2, 2020 Council Meeting - Continued to June 9, 2020, Continued to June 10, 2020","To allocate $100,000 to the BMX relocation project.",Not specified in the segment,0,0
906,,"June 2, 2020 Council Meeting - Continued to June 9, 2020, Continued to June 10, 2020",To engage in discussions and potentially put the farmer's market item on the ballot,"Unclear, as there is confusion about whether a formal vote was taken",0,0
906,,"June 2, 2020 Council Meeting - Continued to June 9, 2020, Continued to June 10, 2020",Amend the charter to allow any registered voter to be eligible to be a council member.,passed,6,1
906,,"June 2, 2020 Council Meeting - Continued to June 9, 2020, Continued to June 10, 2020",Approve the redirection of funds to supply outreach workers with materials for extreme heat days and to potentially contract with the Salvation Army for a cooling center.,Passed with a friendly amendment,0,0
906,,"June 2, 2020 Council Meeting - Continued to June 9, 2020, Continued to June 10, 2020",Unspecified motion (context not provided in the segment),passed,7,0
906,,"June 2, 2020 Council Meeting - Continued to June 9, 2020, Continued to June 10, 2020","To agendize a discussion to establish a mayor's ad hoc committee to review the Chico Police Department's use of force policies, including training and implementation, and report their findings and any recommendations for reforms.",Not explicitly mentioned,0,0
906,,"June 2, 2020 Council Meeting - Continued to June 9, 2020, Continued to June 10, 2020","To have two presentations, one from the assembly and one from the senate, regarding the use of force bills, with the possibility of having them on the same evening or at separate times.",passed,7,0
915,,Planning Commission,"Approval of the minutes from June 18, 2020",passed,6,0
944,,Planning Commission,Approval of the minutes under the Consent Agenda,passed,5,0
979,,Planning Commission,Approval of the consent agenda including the meeting minutes from last time,passed,4,0
1006,,9-21-21 City Council Meeting,Approve all matters listed on the Consent Agenda,passed,6,0
1006,,9-21-21 City Council Meeting,Unspecified motion that resulted in a 7-0 vote,passed,7,0
1006,,9-21-21 City Council Meeting,Approve the submission of the 2021 consolidated annual performance and evaluation report for the federal community block grant and home investment partnership to HUD.,passed,7,0
1006,,9-21-21 City Council Meeting,Unspecified motion prior to item 5.2,passed,6,1
1007,,9-24-21 Special Council Meeting,Approve the consent agenda,passed,5,0
1007,,9-24-21 Special Council Meeting,Approve the Motorola radio lease agreement,passed,5,0
1009,,Planning Commission,Approve the consent agenda,passed,6,0
1062,,Planning Commission,Selection of a second alternative liaison for the Architectural Review and Historic Preservation Board,passed,6,0
1062,,Planning Commission,Approval of the minutes,passed,6,0
1063,,4-19-22 City Council Meeting,To table item 5.3 on the classification study.,passed,0,0
1063,,4-19-22 City Council Meeting,To approve the confirmation of Paul Hahn as the interim city manager and authorize the mayor to sign the agreement.,passed,7,0
1063,,4-19-22 City Council Meeting,All matters listed under the consent agenda,passed,7,0
1063,,4-19-22 City Council Meeting,To overturn the previous policy of not considering special planning areas until there was a general plan amendment.,Not explicitly mentioned in the segment,0,0
1078,,Planning Commission,Approval of the consent agenda,passed,5,0
1087,,Planning Commission,Approve the consent agenda,passed,6,0
1132,,Planning Commission,"To nominate Commissioner Cooper, Commissioner Wolf, and Commissioner Poulin to serve as the primary members of the Architectural Review and Historic Preservation Board, with an amendment to include an alternate member with experience in planning and geography.",passed,1,0
1132,,Planning Commission,To adopt the minutes from June 1st with the stated amendments regarding the discussion of the card room and the reasons for the no votes.,passed,1,0
1133,,Planning Commission,Approve the minutes from June 1st,passed,7,0
1133,,Planning Commission,Approve the minutes from August 3rd,passed,7,0
1142,,Planning Commission,Approval of the consent agenda,passed,3,0
1151,,Planning Commission,Selection of an alternate member of the Architectural Review and Historic Preservation Board,Not explicitly mentioned,0,0
1151,,Planning Commission,"approval of the minutes of November 16th, 2023",passed,7,0
1151,,Planning Commission,"Permit 23-02 and Architectural Resources for the Review 23-10, Raising Gains Subject to the Recommended Conditions Contained Therein.",passed,8,0
1158,,Bidwell Park & Playground Commission,to nominate Megan Thomas Petty as chair for the commission,passed,3,0
1158,,Bidwell Park & Playground Commission,Unspecified motion (context suggests a procedural or confirmation vote),passed,2,0
1158,,Bidwell Park & Playground Commission,Nomination of commissioner nava for vice chair,passed,5,0
1158,,Bidwell Park & Playground Commission,Approve the consent agenda,passed,3,0
1158,,Bidwell Park & Playground Commission,to approve the fee increase for park reservation fees by $5 to $10 for smaller reservations (150 or less participants) except Caper Acres and Bidwell Park and other city parks,passed,2,0
1163,,Planning Commission,to approve the consent agenda,not specified in the segment,0,0
1163,,Planning Commission,approve the consent agenda,passed,5,0
1163,,Planning Commission,to adopt resolution number 2407 adopting the mitigated negative declaration and approving parcel,passed,0,0
1164,,Bidwell Park & Playground Commission,Consent agenda - all matters listed under the consent agenda are to be considered routine and enacted by one motion.,passed,5,0
1164,,Bidwell Park & Playground Commission,"approve item 6.1, a special use permit request to hold a nature forest school at five mile and other Bidwell Park locations from August 2024 to May 2025",passed,5,0
1164,,Bidwell Park & Playground Commission,Reconsideration of an unspecified item (item 6.3 on the agenda),Not specified,0,0
1167,,6-6-2024 Planning Commission,All matters listed under the consent agenda or considered routine will be enacted by one motion.,Not specified in the segment,0,0
1167,,6-6-2024 Planning Commission,"Approval of the minutes of May 16, 2024",passed,5,0
1182,,Bidwell Park & Playground Commission,"Approval of the minutes of the May 20, 2024 Bidwell Park and Playground Commission, as amended",passed,5,0
1186,,Planning Commission,All matters listed under the consent agenda,Passed (implied by the lack of opposition and routine nature),0,0
1186,,Planning Commission,"to approve the minutes of July 18, 2024",passed,6,0
1190,,Bidwell Park & Playground Commission,Approval of the minutes of the 82624 Bidwell Park and Playground Commission meeting,Not specified,0,0
1190,,Bidwell Park & Playground Commission,"Permit to hold a color run in Lower Bidwell Park on May 3, 2025",Not specified,0,0
1190,,Bidwell Park & Playground Commission,approve the run for food event to come back yearly for approval,passed,5,0
1197,,Bidwell Park & Playground Commission,approve the lease,passed,4,0
1197,,Bidwell Park & Playground Commission,To agendize this item again in three months time.,"Not explicitly mentioned, but the discussion implies that the motion was not allowed due to procedural rules.",0,0
1197,,Bidwell Park & Playground Commission,"To have a ranger come in and speak about their contacts, enforcement efforts, and report on citations and warnings related to the ranger program.",passed,3,0
1201,,Bidwell Park & Playground Commission,to consider all matters listed under the consent agenda as routine and enact them by one motion,passed,0,0
1201,,Bidwell Park & Playground Commission,"to approve the entire consent agenda (2.1, 2.2, and 2.3)",passed,4,0
1201,,Bidwell Park & Playground Commission,to approve 2.1 and 2.3 (just the calendar),passed,4,0
1201,,Bidwell Park & Playground Commission,to approve 2.2 (five-year renewal for the waiver of the fees for the spring jamboree event),passed,4,0
1201,,Bidwell Park & Playground Commission,Appointment of Shane Romaine as the Park and Natural Resource Manager for the City of Chico,passed,3,0
1210,,Bidwell Park & Playground Commission,Commissioner Willis serving as the chair,passed,5,0
1210,,Bidwell Park & Playground Commission,Commissioner Blashly serving as the vice chair,passed,5,0
1210,,Bidwell Park & Playground Commission,"Approval of the minutes of the meeting of December 16th, 2024",passed,6,0
1215,,3-20-2025 Planning Commission Meeting,approve the consent agenda,Not explicitly mentioned,0,0
1215,,3-20-2025 Planning Commission Meeting,approve the consent agenda,passed,7,0
